actual_date,airlineCode,arrival,bookingClass,brandId,cabinClass,currency,departure,destination,fareBasis,flightNumber,operatingFlightNumber,origin,price,raw_offer,requested_date,seatsRemaining,shoppingBasketHashCode,soldout,source,task_cabin,task_destination,task_origin,task_requested_date
2025-12-15,,,,BF,,,,CXB,,,,DAC,,"{'shoppingBasketHashCode': 41263062, 'brandId': 'BF', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@ref': '5'}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-15,0,41263062,True,exact,Economy,CXB,DAC,2025-12-15
2025-12-12,BG,2025-12-12T17:00:00,S,EF,Economy,BDT,2025-12-12T15:45:00,CXB,SDACFO,437,437,DAC,9199,"{'brandId': 'EF', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 7, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '7', 'segments': [{'@type': 'Segment', '@id': '8', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 75, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 437, 'operatingFlightNumber': 437, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-12T15:45:00', 'arrival': '2025-12-12T17:00:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'S', 'layoverDuration': 0, 'fareBasis': 'SDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'CXB', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '2422971596437607409'}], 'stops': 0, 'totalDuration': 75, 'connectionInformations': [], 'bookingClass': 'S', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-12'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 8024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 9199, 'currency': 'BDT'}]]}}",2025-12-15,7,,False,alternate,Economy,CXB,DAC,2025-12-15
2025-12-13,BG,2025-12-13T09:15:00,Q,EV,Economy,BDT,2025-12-13T08:00:00,CXB,QDACFO,433,433,DAC,8199,"{'brandId': 'EV', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 2, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '9', 'segments': [{'@type': 'Segment', '@id': '10', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 75, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 433, 'operatingFlightNumber': 433, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-13T08:00:00', 'arrival': '2025-12-13T09:15:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'Q', 'layoverDuration': 0, 'fareBasis': 'QDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'CXB', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '867781793784024672'}], 'stops': 0, 'totalDuration': 75, 'connectionInformations': [], 'bookingClass': 'Q', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-13'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 7024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 8199, 'currency': 'BDT'}]]}}",2025-12-15,2,,False,alternate,Economy,CXB,DAC,2025-12-15
2025-12-14,BG,2025-12-14T09:15:00,P,EF,Economy,BDT,2025-12-14T08:00:00,CXB,PDACFO,433,433,DAC,10199,"{'brandId': 'EF', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 2, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '11', 'segments': [{'@type': 'Segment', '@id': '12', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 75, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 433, 'operatingFlightNumber': 433, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-14T08:00:00', 'arrival': '2025-12-14T09:15:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'P', 'layoverDuration': 0, 'fareBasis': 'PDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'CXB', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '3220944262981370421'}], 'stops': 0, 'totalDuration': 75, 'connectionInformations': [], 'bookingClass': 'P', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-14'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 9024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 10199, 'currency': 'BDT'}]]}}",2025-12-15,2,,False,alternate,Economy,CXB,DAC,2025-12-15
2025-12-15,BG,2025-12-15T09:15:00,S,EF,Economy,BDT,2025-12-15T08:00:00,CXB,SDACFO,433,433,DAC,9199,"{'brandId': 'EF', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 4, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '13', 'segments': [{'@type': 'Segment', '@id': '14', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 75, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 433, 'operatingFlightNumber': 433, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-15T08:00:00', 'arrival': '2025-12-15T09:15:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'S', 'layoverDuration': 0, 'fareBasis': 'SDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'CXB', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '3967233459128795388'}], 'stops': 0, 'totalDuration': 75, 'connectionInformations': [], 'bookingClass': 'S', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-15'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 8024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 9199, 'currency': 'BDT'}]]}}",2025-12-15,4,,False,alternate,Economy,CXB,DAC,2025-12-15
2025-12-16,BG,2025-12-16T16:45:00,S,EF,Economy,BDT,2025-12-16T15:30:00,CXB,SDACFO,437,437,DAC,9199,"{'brandId': 'EF', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 9, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '15', 'segments': [{'@type': 'Segment', '@id': '16', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 75, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 437, 'operatingFlightNumber': 437, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-16T15:30:00', 'arrival': '2025-12-16T16:45:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'S', 'layoverDuration': 0, 'fareBasis': 'SDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'CXB', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '1113236814546841334'}], 'stops': 0, 'totalDuration': 75, 'connectionInformations': [], 'bookingClass': 'S', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-16'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 8024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 9199, 'currency': 'BDT'}]]}}",2025-12-15,9,,False,alternate,Economy,CXB,DAC,2025-12-15
2025-12-17,BG,2025-12-17T17:00:00,Q,EV,Economy,BDT,2025-12-17T15:45:00,CXB,QDACFO,437,437,DAC,8199,"{'brandId': 'EV', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 4, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '17', 'segments': [{'@type': 'Segment', '@id': '18', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 75, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 437, 'operatingFlightNumber': 437, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-17T15:45:00', 'arrival': '2025-12-17T17:00:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'Q', 'layoverDuration': 0, 'fareBasis': 'QDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'CXB', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '940169344737936556'}], 'stops': 0, 'totalDuration': 75, 'connectionInformations': [], 'bookingClass': 'Q', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-17'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 7024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 8199, 'currency': 'BDT'}]]}}",2025-12-15,4,,False,alternate,Economy,CXB,DAC,2025-12-15
2025-12-18,BG,2025-12-18T12:15:00,S,EF,Economy,BDT,2025-12-18T11:00:00,CXB,SDACFO,435,435,DAC,9199,"{'brandId': 'EF', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 1, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '19', 'segments': [{'@type': 'Segment', '@id': '20', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 75, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 435, 'operatingFlightNumber': 435, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-18T11:00:00', 'arrival': '2025-12-18T12:15:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'S', 'layoverDuration': 0, 'fareBasis': 'SDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'CXB', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '231052061206404785'}], 'stops': 0, 'totalDuration': 75, 'connectionInformations': [], 'bookingClass': 'S', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-18'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 8024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 9199, 'currency': 'BDT'}]]}}",2025-12-15,1,,False,alternate,Economy,CXB,DAC,2025-12-15
2025-12-09,BG,2025-12-09T16:45:00,T,SV,Economy,BDT,2025-12-09T15:30:00,CXB,TDACFO,437,437,DAC,6699,"{'brandId': 'SV', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 2, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '1', 'segments': [{'@type': 'Segment', '@id': '2', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 75, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 437, 'operatingFlightNumber': 437, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-09T15:30:00', 'arrival': '2025-12-09T16:45:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'T', 'layoverDuration': 0, 'fareBasis': 'TDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'CXB', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '4357268524576718633'}], 'stops': 0, 'totalDuration': 75, 'connectionInformations': [], 'bookingClass': 'T', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-09'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 5524, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 6699, 'currency': 'BDT'}]]}}",2025-12-08,2,,False,alternate,Economy,CXB,DAC,2025-12-08
2025-12-10,BG,2025-12-10T17:00:00,O,EV,Economy,BDT,2025-12-10T15:45:00,CXB,ODACFO,437,437,DAC,7399,"{'brandId': 'EV', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 1, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '3', 'segments': [{'@type': 'Segment', '@id': '4', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 75, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 437, 'operatingFlightNumber': 437, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-10T15:45:00', 'arrival': '2025-12-10T17:00:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'O', 'layoverDuration': 0, 'fareBasis': 'ODACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'CXB', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '3740722680000504192'}], 'stops': 0, 'totalDuration': 75, 'connectionInformations': [], 'bookingClass': 'O', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-10'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 6224, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 7399, 'currency': 'BDT'}]]}}",2025-12-08,1,,False,alternate,Economy,CXB,DAC,2025-12-08
2025-12-11,BG,2025-12-11T09:15:00,P,EF,Economy,BDT,2025-12-11T08:00:00,CXB,PDACFO,433,433,DAC,10199,"{'brandId': 'EF', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 1, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '5', 'segments': [{'@type': 'Segment', '@id': '6', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 75, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 433, 'operatingFlightNumber': 433, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-11T08:00:00', 'arrival': '2025-12-11T09:15:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'P', 'layoverDuration': 0, 'fareBasis': 'PDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'CXB', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '2612321062724770404'}], 'stops': 0, 'totalDuration': 75, 'connectionInformations': [], 'bookingClass': 'P', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-11'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 9024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 10199, 'currency': 'BDT'}]]}}",2025-12-08,1,,False,alternate,Economy,CXB,DAC,2025-12-08
2025-12-15,BG,2025-12-15T16:45:00,,BS,,,2025-12-15T15:30:00,CXB,,437,437,DAC,,"{'shoppingBasketHashCode': 41263062, 'brandId': 'BS', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '1', 'segments': [{'@type': 'Segment', '@id': '2', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 75, 'equipment': 'DH8', 'flight': {'flightNumber': 437, 'operatingFlightNumber': 437, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'advisories': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-15T15:30:00', 'arrival': '2025-12-15T16:45:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'layoverDuration': 0, 'subjectToGovernmentApproval': False, 'segmentRef': '1945248716603701627'}], 'stops': 0, 'totalDuration': 75, 'connectionInformations': [], 'bookingClass': 'ASSORTED', 'advisories': []}], 'identicalOffersRefs': [41263062], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-15,0,41263062,True,exact,Business,CXB,DAC,2025-12-15
2025-12-15,BG,2025-12-15T09:15:00,,BS,,,2025-12-15T08:00:00,CXB,,433,433,DAC,,"{'shoppingBasketHashCode': -1698281922, 'brandId': 'BS', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '3', 'segments': [{'@type': 'Segment', '@id': '4', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 75, 'equipment': 'DH8', 'flight': {'flightNumber': 433, 'operatingFlightNumber': 433, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'advisories': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-15T08:00:00', 'arrival': '2025-12-15T09:15:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'layoverDuration': 0, 'subjectToGovernmentApproval': False, 'segmentRef': '3805701427367540624'}], 'stops': 0, 'totalDuration': 75, 'connectionInformations': [], 'bookingClass': 'ASSORTED', 'advisories': []}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-15,0,-1698281922,True,exact,Business,CXB,DAC,2025-12-15
2025-12-15,BG,2025-12-15T12:15:00,,BS,,,2025-12-15T11:00:00,CXB,,435,435,DAC,,"{'shoppingBasketHashCode': -1951076150, 'brandId': 'BS', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '5', 'segments': [{'@type': 'Segment', '@id': '6', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 75, 'equipment': 'DH8', 'flight': {'flightNumber': 435, 'operatingFlightNumber': 435, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'advisories': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-15T11:00:00', 'arrival': '2025-12-15T12:15:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'layoverDuration': 0, 'subjectToGovernmentApproval': False, 'segmentRef': '859116400160161946'}], 'stops': 0, 'totalDuration': 75, 'connectionInformations': [], 'bookingClass': 'ASSORTED', 'advisories': []}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-15,0,-1951076150,True,exact,Business,CXB,DAC,2025-12-15
2025-12-15,,,,BS,,,,CXB,,,,DAC,,"{'shoppingBasketHashCode': 41263062, 'brandId': 'BS', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@ref': '1'}], 'identicalOffersRefs': [41263062], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-15,0,41263062,True,exact,Business,CXB,DAC,2025-12-15
2025-12-17,BG,2025-12-17T14:00:00,D,BS,Business,BDT,2025-12-17T13:00:00,CXB,DDACFO,435,435,DAC,12199,"{'brandId': 'BS', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 8, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '7', 'segments': [{'@type': 'Segment', '@id': '8', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 60, 'cabinClass': 'Business', 'equipment': '738', 'flight': {'flightNumber': 435, 'operatingFlightNumber': 435, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-17T13:00:00', 'arrival': '2025-12-17T14:00:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'D', 'layoverDuration': 0, 'fareBasis': 'DDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'CXB', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '3609976148210204885'}], 'stops': 0, 'totalDuration': 60, 'connectionInformations': [], 'bookingClass': 'D', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Business', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-17'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 11024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 12199, 'currency': 'BDT'}]]}}",2025-12-15,8,,False,alternate,Business,CXB,DAC,2025-12-15
2025-12-11,BG,2025-12-11T09:15:00,P,EF,Economy,BDT,2025-12-11T08:00:00,CXB,PDACFO,433,433,DAC,10199,"{'shoppingBasketHashCode': -1366208601, 'brandId': 'EF', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 1, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '1', 'segments': [{'@type': 'Segment', '@id': '2', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 75, 'cabinClass': 'Economy', 'equipment': 'DH8', 'flight': {'flightNumber': 433, 'operatingFlightNumber': 433, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'advisories': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-11T08:00:00', 'arrival': '2025-12-11T09:15:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'P', 'layoverDuration': 0, 'fareBasis': 'PDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'CXB', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '701139017093166084'}], 'stops': 0, 'totalDuration': 75, 'connectionInformations': [], 'bookingClass': 'P', 'programIDs': ['152748'], 'programCodes': ['DMB'], 'advisories': []}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'advisories': [], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 9024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 10199, 'currency': 'BDT'}]]}}",2025-12-11,1,-1366208601,False,exact,Economy,CXB,DAC,2025-12-11
